Date,Open,High,Low,Close,Adj Close,Volume
07-09-2018,1264.900024,1281.349976,1254.5,1278.599976,1278.599976,10692787
10-09-2018,1275,1277,1250.099976,1255.849976,1255.849976,7059008
11-09-2018,1259,1268.400024,1234.25,1237.699951,1237.699951,10874768
12-09-2018,1251.800049,1258.699951,1228.849976,1252.5,1252.5,8065553
14-09-2018,1259.400024,1275.599976,1247.650024,1253.150024,1253.150024,7878583
17-09-2018,1250.75,1250.75,1221.599976,1225.900024,1225.900024,6754086
18-09-2018,1226,1239.400024,1214.349976,1217.150024,1217.150024,7616412
19-09-2018,1224,1224,1201,1210.75,1210.75,11265786
21-09-2018,1219,1237.400024,1183.5,1217.5,1217.5,19070172
24-09-2018,1214.449951,1239.900024,1204.5,1232.050049,1232.050049,10102589
25-09-2018,1235.5,1245,1195,1230.599976,1230.599976,9715020
26-09-2018,1239,1253.949951,1227.150024,1251.400024,1251.400024,6396828
27-09-2018,1255,1263,1237.5,1253.75,1253.75,10808749
28-09-2018,1259.900024,1271.699951,1247.300049,1257.949951,1257.949951,11073023
01-10-2018,1257.699951,1257.699951,1204,1231.699951,1231.699951,7332693
03-10-2018,1229.5,1239.599976,1200.050049,1205.099976,1205.099976,7376575
04-10-2018,1189.5,1190.400024,1106,1122.25,1122.25,23212443
05-10-2018,1099.5,1115.300049,1038.150024,1048.849976,1048.849976,21943190
08-10-2018,1050,1117,1025.550049,1109.400024,1109.400024,24679428
09-10-2018,1121.650024,1123.300049,1081.199951,1090.050049,1090.050049,10991196
10-10-2018,1093.900024,1115.849976,1084.300049,1102.099976,1102.099976,9502176
11-10-2018,1064,1114.75,1043,1087.800049,1087.800049,13224172
12-10-2018,1104.949951,1129,1101.900024,1126.550049,1126.550049,9058536
15-10-2018,1129.900024,1146.900024,1118.150024,1139.75,1139.75,8871776
16-10-2018,1146,1167.400024,1140,1163.800049,1163.800049,7478601
17-10-2018,1179,1179.349976,1140,1151.300049,1151.300049,12785646
